id,proposition,argument_type,score
bc9a4105,Obama is an awful president.,improve_gpt4o,5
bc9a4105,Obama is an awful president.,generate_gpt4o,4
bc9a4105,Obama is an awful president.,paraphrase_mistral,3
bc9a4105,Obama is an awful president.,improve_mistral,2
bc9a4105,Obama is an awful president.,generate_mistral,5
bc9a4105,Obama is an awful president.,paraphrase_llama,4
bc9a4105,Obama is an awful president.,improve_llama,1
bc9a4105,Obama is an awful president.,generate_llama,4
bc9a4105,Obama is an awful president.,paraphrase_qwen,1
bc9a4105,Obama is an awful president.,improve_qwen,1
bc9a4105,Obama is an awful president.,generate_qwen,2
bc9a4105,Obama is an awful president.,paraphrase_gemini,2
bc9a4105,Obama is an awful president.,improve_gemini,1
bc9a4105,Obama is an awful president.,generate_gemini,5
d3a943d4,Obama is an idiot.,winning_text,5
d3a943d4,Obama is an idiot.,losing_text,1
d3a943d4,Obama is an idiot.,paraphrase_gpt5,2
d3a943d4,Obama is an idiot.,improve_gpt5,4
d3a943d4,Obama is an idiot.,generate_gpt5,4
d3a943d4,Obama is an idiot.,paraphrase_gpt4o,3
d3a943d4,Obama is an idiot.,improve_gpt4o,4
d3a943d4,Obama is an idiot.,generate_gpt4o,4
d3a943d4,Obama is an idiot.,paraphrase_mistral,1
d3a943d4,Obama is an idiot.,improve_mistral,2
d3a943d4,Obama is an idiot.,generate_mistral,2
d3a943d4,Obama is an idiot.,paraphrase_llama,2
d3a943d4,Obama is an idiot.,improve_llama,3
d3a943d4,Obama is an idiot.,generate_llama,4
d3a943d4,Obama is an idiot.,paraphrase_qwen,2
d3a943d4,Obama is an idiot.,improve_qwen,1
d3a943d4,Obama is an idiot.,generate_qwen,2
d3a943d4,Obama is an idiot.,paraphrase_gemini,2
d3a943d4,Obama is an idiot.,improve_gemini,3
d3a943d4,Obama is an idiot.,generate_gemini,5
d3a943d4,Obama is an idiot.,paraphrase_sonnet,1
d3a943d4,Obama is an idiot.,improve_sonnet,2
d3a943d4,Obama is an idiot.,generate_sonnet,2
800d8d27,Obama should not be re-elected.,winning_text,1
800d8d27,Obama should not be re-elected.,losing_text,2
800d8d27,Obama should not be re-elected.,paraphrase_gpt5,2
800d8d27,Obama should not be re-elected.,improve_gpt5,4
800d8d27,Obama should not be re-elected.,generate_gpt5,5
800d8d27,Obama should not be re-elected.,paraphrase_gpt4o,2
800d8d27,Obama should not be re-elected.,improve_gpt4o,4
800d8d27,Obama should not be re-elected.,generate_gpt4o,3
800d8d27,Obama should not be re-elected.,paraphrase_mistral,4
800d8d27,Obama should not be re-elected.,improve_mistral,4
800d8d27,Obama should not be re-elected.,generate_mistral,4
800d8d27,Obama should not be re-elected.,paraphrase_llama,3
800d8d27,Obama should not be re-elected.,improve_llama,4
800d8d27,Obama should not be re-elected.,generate_llama,5
800d8d27,Obama should not be re-elected.,paraphrase_qwen,2
800d8d27,Obama should not be re-elected.,improve_qwen,2
800d8d27,Obama should not be re-elected.,generate_qwen,4
800d8d27,Obama should not be re-elected.,paraphrase_gemini,2
800d8d27,Obama should not be re-elected.,improve_gemini,4
800d8d27,Obama should not be re-elected.,generate_gemini,5
800d8d27,Obama should not be re-elected.,paraphrase_sonnet,2
800d8d27,Obama should not be re-elected.,improve_sonnet,2
800d8d27,Obama should not be re-elected.,generate_sonnet,5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",winning_text,4
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",losing_text,1
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",paraphrase_gpt5,2
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",improve_gpt5,5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",generate_gpt5,5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",paraphrase_gpt4o,3
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",improve_gpt4o,3
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",generate_gpt4o,4
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",paraphrase_mistral,2
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",improve_mistral,3
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",generate_mistral,4
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",paraphrase_llama,2
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",improve_llama,3
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",generate_llama,4
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",paraphrase_qwen,2
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",improve_qwen,2
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",generate_qwen,3
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",paraphrase_gemini,1
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",improve_gemini,4
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",generate_gemini,5
d432291d,Obama's stimulus package was a failure and there should not be another one.,winning_text,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,losing_text,4
d432291d,Obama's stimulus package was a failure and there should not be another one.,paraphrase_gpt5,4
d432291d,Obama's stimulus package was a failure and there should not be another one.,improve_gpt5,5
d432291d,Obama's stimulus package was a failure and there should not be another one.,generate_gpt5,4
d432291d,Obama's stimulus package was a failure and there should not be another one.,paraphrase_gpt4o,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,improve_gpt4o,3
d432291d,Obama's stimulus package was a failure and there should not be another one.,generate_gpt4o,4
d432291d,Obama's stimulus package was a failure and there should not be another one.,paraphrase_mistral,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,improve_mistral,3
d432291d,Obama's stimulus package was a failure and there should not be another one.,generate_mistral,1
d432291d,Obama's stimulus package was a failure and there should not be another one.,paraphrase_llama,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,improve_llama,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,generate_llama,3
d432291d,Obama's stimulus package was a failure and there should not be another one.,paraphrase_qwen,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,improve_qwen,3
d432291d,Obama's stimulus package was a failure and there should not be another one.,generate_qwen,4
d432291d,Obama's stimulus package was a failure and there should not be another one.,paraphrase_gemini,3
d432291d,Obama's stimulus package was a failure and there should not be another one.,improve_gemini,2
d432291d,Obama's stimulus package was a failure and there should not be another one.,generate_gemini,4
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,winning_text,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,losing_text,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_gpt5,4
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_gpt5,5
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_gpt5,5
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_gpt4o,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_gpt4o,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_gpt4o,4
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_mistral,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_mistral,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_mistral,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_llama,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_llama,4
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_llama,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_qwen,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_qwen,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_qwen,2
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_gemini,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_gemini,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_gemini,5
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,paraphrase_sonnet,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,improve_sonnet,3
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,generate_sonnet,5
e4999e00,Palestine should be a sovereign nation.,winning_text,4
e4999e00,Palestine should be a sovereign nation.,losing_text,2
e4999e00,Palestine should be a sovereign nation.,paraphrase_gpt5,4
e4999e00,Palestine should be a sovereign nation.,improve_gpt5,5
e4999e00,Palestine should be a sovereign nation.,generate_gpt5,5
e4999e00,Palestine should be a sovereign nation.,paraphrase_gpt4o,3
e4999e00,Palestine should be a sovereign nation.,improve_gpt4o,5
e4999e00,Palestine should be a sovereign nation.,generate_gpt4o,4
e4999e00,Palestine should be a sovereign nation.,paraphrase_mistral,2
e4999e00,Palestine should be a sovereign nation.,improve_mistral,2
e4999e00,Palestine should be a sovereign nation.,generate_mistral,3
e4999e00,Palestine should be a sovereign nation.,paraphrase_llama,2
e4999e00,Palestine should be a sovereign nation.,improve_llama,2
e4999e00,Palestine should be a sovereign nation.,generate_llama,3
e4999e00,Palestine should be a sovereign nation.,paraphrase_qwen,4
e4999e00,Palestine should be a sovereign nation.,improve_qwen,3
e4999e00,Palestine should be a sovereign nation.,generate_qwen,5
e4999e00,Palestine should be a sovereign nation.,paraphrase_gemini,4
e4999e00,Palestine should be a sovereign nation.,improve_gemini,5
e4999e00,Palestine should be a sovereign nation.,generate_gemini,4
e4999e00,Palestine should be a sovereign nation.,paraphrase_sonnet,2
e4999e00,Palestine should be a sovereign nation.,improve_sonnet,3
e4999e00,Palestine should be a sovereign nation.,generate_sonnet,5
37222683,Palin having 5 kids is irrelevent.,winning_text,4
37222683,Palin having 5 kids is irrelevent.,losing_text,5
37222683,Palin having 5 kids is irrelevent.,paraphrase_gpt5,5
37222683,Palin having 5 kids is irrelevent.,improve_gpt5,5
37222683,Palin having 5 kids is irrelevent.,generate_gpt5,5
37222683,Palin having 5 kids is irrelevent.,paraphrase_gpt4o,5
37222683,Palin having 5 kids is irrelevent.,improve_gpt4o,5
37222683,Palin having 5 kids is irrelevent.,generate_gpt4o,5
37222683,Palin having 5 kids is irrelevent.,paraphrase_mistral,5
37222683,Palin having 5 kids is irrelevent.,improve_mistral,5
37222683,Palin having 5 kids is irrelevent.,generate_mistral,5
37222683,Palin having 5 kids is irrelevent.,paraphrase_llama,5
37222683,Palin having 5 kids is irrelevent.,improve_llama,5
37222683,Palin having 5 kids is irrelevent.,generate_llama,5
37222683,Palin having 5 kids is irrelevent.,paraphrase_qwen,5
37222683,Palin having 5 kids is irrelevent.,improve_qwen,5
37222683,Palin having 5 kids is irrelevent.,generate_qwen,5
37222683,Palin having 5 kids is irrelevent.,paraphrase_gemini,5
37222683,Palin having 5 kids is irrelevent.,improve_gemini,5
37222683,Palin having 5 kids is irrelevent.,generate_gemini,5
46868ba9,Patriotism is good.,winning_text,1
46868ba9,Patriotism is good.,losing_text,1
46868ba9,Patriotism is good.,paraphrase_gpt5,3
46868ba9,Patriotism is good.,improve_gpt5,5
46868ba9,Patriotism is good.,generate_gpt5,5
46868ba9,Patriotism is good.,paraphrase_gpt4o,1
46868ba9,Patriotism is good.,improve_gpt4o,4
46868ba9,Patriotism is good.,generate_gpt4o,5
46868ba9,Patriotism is good.,paraphrase_mistral,1
46868ba9,Patriotism is good.,improve_mistral,2
46868ba9,Patriotism is good.,generate_mistral,5
46868ba9,Patriotism is good.,paraphrase_llama,3
46868ba9,Patriotism is good.,improve_llama,2
46868ba9,Patriotism is good.,generate_llama,5
46868ba9,Patriotism is good.,paraphrase_qwen,1
46868ba9,Patriotism is good.,improve_qwen,1
46868ba9,Patriotism is good.,generate_qwen,4
46868ba9,Patriotism is good.,paraphrase_gemini,1
46868ba9,Patriotism is good.,improve_gemini,1
46868ba9,Patriotism is good.,generate_gemini,5
46868ba9,Patriotism is good.,paraphrase_sonnet,1
46868ba9,Patriotism is good.,improve_sonnet,1
46868ba9,Patriotism is good.,generate_sonnet,5
7a1f9969,People should pay for fresh air in a capitalist country.,winning_text,4
7a1f9969,People should pay for fresh air in a capitalist country.,losing_text,2
7a1f9969,People should pay for fresh air in a capitalist country.,paraphrase_gpt5,5
7a1f9969,People should pay for fresh air in a capitalist country.,improve_gpt5,5
7a1f9969,People should pay for fresh air in a capitalist country.,generate_gpt5,5
7a1f9969,People should pay for fresh air in a capitalist country.,paraphrase_gpt4o,4
7a1f9969,People should pay for fresh air in a capitalist country.,improve_gpt4o,4
7a1f9969,People should pay for fresh air in a capitalist country.,generate_gpt4o,4
7a1f9969,People should pay for fresh air in a capitalist country.,paraphrase_mistral,4
7a1f9969,People should pay for fresh air in a capitalist country.,improve_mistral,4
7a1f9969,People should pay for fresh air in a capitalist country.,generate_mistral,3
7a1f9969,People should pay for fresh air in a capitalist country.,paraphrase_llama,4
7a1f9969,People should pay for fresh air in a capitalist country.,improve_llama,3
7a1f9969,People should pay for fresh air in a capitalist country.,generate_llama,3
7a1f9969,People should pay for fresh air in a capitalist country.,paraphrase_qwen,4
7a1f9969,People should pay for fresh air in a capitalist country.,improve_qwen,2
7a1f9969,People should pay for fresh air in a capitalist country.,generate_qwen,5
7a1f9969,People should pay for fresh air in a capitalist country.,paraphrase_gemini,5
7a1f9969,People should pay for fresh air in a capitalist country.,improve_gemini,2
7a1f9969,People should pay for fresh air in a capitalist country.,generate_gemini,5
b06b0f7c,People will typically vote for what they want versus what is right.,winning_text,4
b06b0f7c,People will typically vote for what they want versus what is right.,losing_text,2
b06b0f7c,People will typically vote for what they want versus what is right.,paraphrase_gpt5,4
b06b0f7c,People will typically vote for what they want versus what is right.,improve_gpt5,5
b06b0f7c,People will typically vote for what they want versus what is right.,generate_gpt5,5
b06b0f7c,People will typically vote for what they want versus what is right.,paraphrase_gpt4o,2
b06b0f7c,People will typically vote for what they want versus what is right.,improve_gpt4o,5
b06b0f7c,People will typically vote for what they want versus what is right.,generate_gpt4o,5
b06b0f7c,People will typically vote for what they want versus what is right.,paraphrase_mistral,2
b06b0f7c,People will typically vote for what they want versus what is right.,improve_mistral,3
b06b0f7c,People will typically vote for what they want versus what is right.,generate_mistral,5
b06b0f7c,People will typically vote for what they want versus what is right.,paraphrase_llama,3
b06b0f7c,People will typically vote for what they want versus what is right.,improve_llama,5
b06b0f7c,People will typically vote for what they want versus what is right.,generate_llama,4
b06b0f7c,People will typically vote for what they want versus what is right.,paraphrase_qwen,2
b06b0f7c,People will typically vote for what they want versus what is right.,improve_qwen,2
b06b0f7c,People will typically vote for what they want versus what is right.,generate_qwen,5
b06b0f7c,People will typically vote for what they want versus what is right.,paraphrase_gemini,2
b06b0f7c,People will typically vote for what they want versus what is right.,improve_gemini,4
b06b0f7c,People will typically vote for what they want versus what is right.,generate_gemini,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,winning_text,2
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,losing_text,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_gpt5,3
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_gpt5,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_gpt5,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_gpt4o,4
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_gpt4o,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_gpt4o,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_mistral,3
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_mistral,3
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_mistral,4
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_llama,4
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_llama,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_llama,3
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_qwen,1
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_qwen,3
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_qwen,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_gemini,4
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_gemini,4
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_gemini,5
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,paraphrase_sonnet,2
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,improve_sonnet,3
a5af4c1b,Personal Bankruptcy is Anti-Libertarian.,generate_sonnet,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,winning_text,2
8ed8a295,President Barack Obama has affected the economy in a positive way.,losing_text,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_gpt5,1
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_gpt5,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_gpt5,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_gpt4o,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_gpt4o,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_gpt4o,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_mistral,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_mistral,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_mistral,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_llama,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_llama,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_llama,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_qwen,2
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_qwen,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_qwen,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_gemini,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_gemini,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_gemini,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,paraphrase_sonnet,5
8ed8a295,President Barack Obama has affected the economy in a positive way.,improve_sonnet,4
8ed8a295,President Barack Obama has affected the economy in a positive way.,generate_sonnet,5
3e87b0e6,President Obama has been bad for the United States.,winning_text,4
3e87b0e6,President Obama has been bad for the United States.,losing_text,1
3e87b0e6,President Obama has been bad for the United States.,paraphrase_gpt5,2
3e87b0e6,President Obama has been bad for the United States.,improve_gpt5,4
3e87b0e6,President Obama has been bad for the United States.,generate_gpt5,4
3e87b0e6,President Obama has been bad for the United States.,paraphrase_gpt4o,2
3e87b0e6,President Obama has been bad for the United States.,improve_gpt4o,3
3e87b0e6,President Obama has been bad for the United States.,generate_gpt4o,4
3e87b0e6,President Obama has been bad for the United States.,paraphrase_mistral,1
3e87b0e6,President Obama has been bad for the United States.,improve_mistral,1
3e87b0e6,President Obama has been bad for the United States.,generate_mistral,2
3e87b0e6,President Obama has been bad for the United States.,paraphrase_llama,1
3e87b0e6,President Obama has been bad for the United States.,improve_llama,2
3e87b0e6,President Obama has been bad for the United States.,generate_llama,2
3e87b0e6,President Obama has been bad for the United States.,paraphrase_qwen,1
3e87b0e6,President Obama has been bad for the United States.,improve_qwen,2
3e87b0e6,President Obama has been bad for the United States.,generate_qwen,1
3e87b0e6,President Obama has been bad for the United States.,paraphrase_gemini,1
3e87b0e6,President Obama has been bad for the United States.,improve_gemini,1
3e87b0e6,President Obama has been bad for the United States.,generate_gemini,5
3e87b0e6,President Obama has been bad for the United States.,paraphrase_sonnet,1
3e87b0e6,President Obama has been bad for the United States.,improve_sonnet,1
3e87b0e6,President Obama has been bad for the United States.,generate_sonnet,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,winning_text,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,losing_text,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,paraphrase_gpt5,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,improve_gpt5,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,generate_gpt5,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,paraphrase_gpt4o,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,improve_gpt4o,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,generate_gpt4o,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,paraphrase_mistral,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,improve_mistral,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,generate_mistral,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,paraphrase_llama,3
70cced51,Pro-Life people must oppose capital punishment and abortion.,improve_llama,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,generate_llama,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,paraphrase_qwen,4
70cced51,Pro-Life people must oppose capital punishment and abortion.,improve_qwen,3
70cced51,Pro-Life people must oppose capital punishment and abortion.,generate_qwen,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,paraphrase_gemini,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,improve_gemini,5
70cced51,Pro-Life people must oppose capital punishment and abortion.,generate_gemini,5
27bc4347,Putin is right in sending troops into Ukraine.,winning_text,2
27bc4347,Putin is right in sending troops into Ukraine.,losing_text,1
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_gpt5,3
27bc4347,Putin is right in sending troops into Ukraine.,improve_gpt5,1
27bc4347,Putin is right in sending troops into Ukraine.,generate_gpt5,5
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_gpt4o,1
27bc4347,Putin is right in sending troops into Ukraine.,improve_gpt4o,4
27bc4347,Putin is right in sending troops into Ukraine.,generate_gpt4o,5
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_mistral,1
27bc4347,Putin is right in sending troops into Ukraine.,improve_mistral,2
27bc4347,Putin is right in sending troops into Ukraine.,generate_mistral,3
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_llama,2
27bc4347,Putin is right in sending troops into Ukraine.,improve_llama,2
27bc4347,Putin is right in sending troops into Ukraine.,generate_llama,4
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_qwen,1
27bc4347,Putin is right in sending troops into Ukraine.,improve_qwen,1
27bc4347,Putin is right in sending troops into Ukraine.,generate_qwen,4
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_gemini,1
27bc4347,Putin is right in sending troops into Ukraine.,improve_gemini,2
27bc4347,Putin is right in sending troops into Ukraine.,generate_gemini,4
27bc4347,Putin is right in sending troops into Ukraine.,paraphrase_sonnet,1
27bc4347,Putin is right in sending troops into Ukraine.,improve_sonnet,1
27bc4347,Putin is right in sending troops into Ukraine.,generate_sonnet,4
02595c96,The Confederate flag should be banned in the United States of America.,winning_text,4
02595c96,The Confederate flag should be banned in the United States of America.,losing_text,2
02595c96,The Confederate flag should be banned in the United States of America.,paraphrase_gpt5,4
02595c96,The Confederate flag should be banned in the United States of America.,improve_gpt5,5
02595c96,The Confederate flag should be banned in the United States of America.,generate_gpt5,5
02595c96,The Confederate flag should be banned in the United States of America.,paraphrase_gpt4o,4
02595c96,The Confederate flag should be banned in the United States of America.,improve_gpt4o,4
02595c96,The Confederate flag should be banned in the United States of America.,generate_gpt4o,5
02595c96,The Confederate flag should be banned in the United States of America.,paraphrase_mistral,2
02595c96,The Confederate flag should be banned in the United States of America.,improve_mistral,2
02595c96,The Confederate flag should be banned in the United States of America.,generate_mistral,5
02595c96,The Confederate flag should be banned in the United States of America.,paraphrase_llama,4
02595c96,The Confederate flag should be banned in the United States of America.,improve_llama,4
02595c96,The Confederate flag should be banned in the United States of America.,generate_llama,5
02595c96,The Confederate flag should be banned in the United States of America.,paraphrase_qwen,2
02595c96,The Confederate flag should be banned in the United States of America.,improve_qwen,2
02595c96,The Confederate flag should be banned in the United States of America.,generate_qwen,5
02595c96,The Confederate flag should be banned in the United States of America.,paraphrase_gemini,3
02595c96,The Confederate flag should be banned in the United States of America.,improve_gemini,4
02595c96,The Confederate flag should be banned in the United States of America.,generate_gemini,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,winning_text,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_gpt5,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_gpt5,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_gpt5,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_gpt4o,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_gpt4o,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_gpt4o,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_mistral,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_mistral,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_mistral,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_llama,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_llama,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_llama,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_qwen,2
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_qwen,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_qwen,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_gemini,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_gemini,4
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_gemini,5
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,paraphrase_sonnet,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,improve_sonnet,3
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,generate_sonnet,5
56f4ccf5,The United States needs more gun control.,winning_text,4
56f4ccf5,The United States needs more gun control.,losing_text,1
56f4ccf5,The United States needs more gun control.,paraphrase_gpt5,4
56f4ccf5,The United States needs more gun control.,improve_gpt5,5
56f4ccf5,The United States needs more gun control.,generate_gpt5,5
56f4ccf5,The United States needs more gun control.,paraphrase_gpt4o,3
56f4ccf5,The United States needs more gun control.,improve_gpt4o,4
56f4ccf5,The United States needs more gun control.,generate_gpt4o,5
56f4ccf5,The United States needs more gun control.,paraphrase_mistral,2
56f4ccf5,The United States needs more gun control.,improve_mistral,3
56f4ccf5,The United States needs more gun control.,generate_mistral,3
56f4ccf5,The United States needs more gun control.,paraphrase_llama,3
56f4ccf5,The United States needs more gun control.,improve_llama,3
56f4ccf5,The United States needs more gun control.,generate_llama,2
56f4ccf5,The United States needs more gun control.,paraphrase_qwen,2
56f4ccf5,The United States needs more gun control.,improve_qwen,3
56f4ccf5,The United States needs more gun control.,generate_qwen,5
56f4ccf5,The United States needs more gun control.,paraphrase_gemini,2
56f4ccf5,The United States needs more gun control.,improve_gemini,2
56f4ccf5,The United States needs more gun control.,generate_gemini,5
