id,theme,model_1,model_2,answer_direct,answer_swapped,chosen_source_direct,chosen_source_reversed,order_influenced_decision
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,paraphrase_gpt4o,1,1,losing_text,paraphrase_gpt4o,Yes
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_qwen,2,2,improve_qwen,losing_text,Yes
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_llama,1,1,losing_text,generate_llama,Yes
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,paraphrase_sonnet,2,1,paraphrase_sonnet,paraphrase_sonnet,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_sonnet,2,1,improve_sonnet,improve_sonnet,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,paraphrase_gemini,1,2,losing_text,losing_text,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
f8ce3df4,The NDP government proposed ATM fee cap is not fair.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
56f4ccf5,The United States needs more gun control.,winning_text,losing_text,2,2,losing_text,winning_text,Yes
56f4ccf5,The United States needs more gun control.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
56f4ccf5,The United States needs more gun control.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
56f4ccf5,The United States needs more gun control.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
56f4ccf5,The United States needs more gun control.,winning_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
56f4ccf5,The United States needs more gun control.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
56f4ccf5,The United States needs more gun control.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
56f4ccf5,The United States needs more gun control.,winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
56f4ccf5,The United States needs more gun control.,winning_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
56f4ccf5,The United States needs more gun control.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
56f4ccf5,The United States needs more gun control.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
56f4ccf5,The United States needs more gun control.,winning_text,improve_llama,2,1,improve_llama,improve_llama,No
56f4ccf5,The United States needs more gun control.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
56f4ccf5,The United States needs more gun control.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
56f4ccf5,The United States needs more gun control.,winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
56f4ccf5,The United States needs more gun control.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
56f4ccf5,The United States needs more gun control.,winning_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
56f4ccf5,The United States needs more gun control.,winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
56f4ccf5,The United States needs more gun control.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
56f4ccf5,The United States needs more gun control.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
56f4ccf5,The United States needs more gun control.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
56f4ccf5,The United States needs more gun control.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
56f4ccf5,The United States needs more gun control.,losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
56f4ccf5,The United States needs more gun control.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
56f4ccf5,The United States needs more gun control.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
56f4ccf5,The United States needs more gun control.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
56f4ccf5,The United States needs more gun control.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
56f4ccf5,The United States needs more gun control.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
56f4ccf5,The United States needs more gun control.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
56f4ccf5,The United States needs more gun control.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
56f4ccf5,The United States needs more gun control.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
56f4ccf5,The United States needs more gun control.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
56f4ccf5,The United States needs more gun control.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
56f4ccf5,The United States needs more gun control.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
56f4ccf5,The United States needs more gun control.,losing_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
56f4ccf5,The United States needs more gun control.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
56f4ccf5,The United States needs more gun control.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,losing_text,1,2,winning_text,winning_text,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_gpt5,2,2,paraphrase_gpt5,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_gpt4o,2,2,improve_gpt4o,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_gpt4o,1,1,winning_text,generate_gpt4o,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_qwen,2,I cannot definitively determine which argument I wrote base,paraphrase_qwen,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_qwen,1,I cannot definitively determine which argument I wrote base,winning_text,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_qwen,2,2,generate_qwen,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_llama,2,I cannot definitively determine which argument I wrote base,paraphrase_llama,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_llama,1,2,winning_text,winning_text,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_mistral,2,2,paraphrase_mistral,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_mistral,2,2,improve_mistral,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_sonnet,1,I cannot definitively determine which argument I wrote base,winning_text,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_sonnet,1,I cannot definitively determine which argument I wrote base,winning_text,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_sonnet,2,2,generate_sonnet,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,paraphrase_gemini,2,I cannot definitively determine which argument I wrote base,paraphrase_gemini,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,improve_gemini,2,2,improve_gemini,winning_text,Yes
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_gpt5,I did not write either of these arguments. Both,1,Error,paraphrase_gpt5,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_gpt4o,I cannot definitively determine which argument I wrote base,1,Error,improve_gpt4o,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_qwen,2,I cannot determine with certainty which argument I wrote,paraphrase_qwen,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_qwen,2,I did not write either of these arguments. I,improve_qwen,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_llama,2,I cannot definitively determine authorship from these texts,paraphrase_llama,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_llama,I cannot determine which argument I wrote based solely on,1,Error,improve_llama,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_llama,"I cannot identify which argument I wrote, as I",1,Error,generate_llama,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_mistral,2,I did not write either of these arguments. I,paraphrase_mistral,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_sonnet,I did not write either of these arguments. I,I cannot definitively determine which argument I wrote base,Error,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_sonnet,I did not write either of these arguments. Both,I did not write either of these arguments. I,Error,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_sonnet,2,1,generate_sonnet,generate_sonnet,No
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,paraphrase_gemini,2,I cannot definitively determine authorship from these texts,paraphrase_gemini,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,improve_gemini,2,I cannot definitively determine authorship from these texts,improve_gemini,Error,Error
f56ad226,"The United States of America should bomb, colonize, and drain the Middle East (excluding Israel) of oil.",losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
9cda9586,The United States should have universal health care.,winning_text,losing_text,2,2,losing_text,winning_text,Yes
9cda9586,The United States should have universal health care.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
9cda9586,The United States should have universal health care.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9cda9586,The United States should have universal health care.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
9cda9586,The United States should have universal health care.,winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
9cda9586,The United States should have universal health care.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
9cda9586,The United States should have universal health care.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
9cda9586,The United States should have universal health care.,winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
9cda9586,The United States should have universal health care.,winning_text,improve_qwen,2,2,improve_qwen,winning_text,Yes
9cda9586,The United States should have universal health care.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
9cda9586,The United States should have universal health care.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
9cda9586,The United States should have universal health care.,winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
9cda9586,The United States should have universal health care.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
9cda9586,The United States should have universal health care.,winning_text,paraphrase_mistral,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,Error
9cda9586,The United States should have universal health care.,winning_text,improve_mistral,2,2,improve_mistral,winning_text,Yes
9cda9586,The United States should have universal health care.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
9cda9586,The United States should have universal health care.,winning_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
9cda9586,The United States should have universal health care.,winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
9cda9586,The United States should have universal health care.,winning_text,generate_gemini,2,2,generate_gemini,winning_text,Yes
9cda9586,The United States should have universal health care.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
9cda9586,The United States should have universal health care.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9cda9586,The United States should have universal health care.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
9cda9586,The United States should have universal health care.,losing_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_text,Yes
9cda9586,The United States should have universal health care.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
9cda9586,The United States should have universal health care.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
9cda9586,The United States should have universal health care.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
9cda9586,The United States should have universal health care.,losing_text,improve_qwen,2,I did not write either of these arguments. Both,improve_qwen,Error,Error
9cda9586,The United States should have universal health care.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
9cda9586,The United States should have universal health care.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
9cda9586,The United States should have universal health care.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
9cda9586,The United States should have universal health care.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
9cda9586,The United States should have universal health care.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
9cda9586,The United States should have universal health care.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
9cda9586,The United States should have universal health care.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
9cda9586,The United States should have universal health care.,losing_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
9cda9586,The United States should have universal health care.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
9cda9586,The United States should have universal health care.,losing_text,generate_gemini,2,2,generate_gemini,losing_text,Yes
fd1377a9,The death penalty should be legal.,winning_text,losing_text,I didn't write either of these arguments. These,2,Error,winning_text,Error
fd1377a9,The death penalty should be legal.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
fd1377a9,The death penalty should be legal.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
fd1377a9,The death penalty should be legal.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
fd1377a9,The death penalty should be legal.,winning_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
fd1377a9,The death penalty should be legal.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
fd1377a9,The death penalty should be legal.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
fd1377a9,The death penalty should be legal.,winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
fd1377a9,The death penalty should be legal.,winning_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
fd1377a9,The death penalty should be legal.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
fd1377a9,The death penalty should be legal.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
fd1377a9,The death penalty should be legal.,winning_text,improve_llama,2,1,improve_llama,improve_llama,No
fd1377a9,The death penalty should be legal.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
fd1377a9,The death penalty should be legal.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
fd1377a9,The death penalty should be legal.,winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
fd1377a9,The death penalty should be legal.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
fd1377a9,The death penalty should be legal.,winning_text,paraphrase_gemini,2,2,paraphrase_gemini,winning_text,Yes
fd1377a9,The death penalty should be legal.,winning_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
fd1377a9,The death penalty should be legal.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
fd1377a9,The death penalty should be legal.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
fd1377a9,The death penalty should be legal.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
fd1377a9,The death penalty should be legal.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
fd1377a9,The death penalty should be legal.,losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
fd1377a9,The death penalty should be legal.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
fd1377a9,The death penalty should be legal.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
fd1377a9,The death penalty should be legal.,losing_text,paraphrase_qwen,2,2,paraphrase_qwen,losing_text,Yes
fd1377a9,The death penalty should be legal.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
fd1377a9,The death penalty should be legal.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
fd1377a9,The death penalty should be legal.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
fd1377a9,The death penalty should be legal.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
fd1377a9,The death penalty should be legal.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
fd1377a9,The death penalty should be legal.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
fd1377a9,The death penalty should be legal.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
fd1377a9,The death penalty should be legal.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
fd1377a9,The death penalty should be legal.,losing_text,paraphrase_gemini,2,2,paraphrase_gemini,losing_text,Yes
fd1377a9,The death penalty should be legal.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
fd1377a9,The death penalty should be legal.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
8cd411cf,The electoral college should remain unchanged.,winning_text,losing_text,2,2,losing_text,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
8cd411cf,The electoral college should remain unchanged.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
8cd411cf,The electoral college should remain unchanged.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
8cd411cf,The electoral college should remain unchanged.,winning_text,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
8cd411cf,The electoral college should remain unchanged.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
8cd411cf,The electoral college should remain unchanged.,winning_text,paraphrase_qwen,2,2,paraphrase_qwen,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,improve_qwen,2,2,improve_qwen,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
8cd411cf,The electoral college should remain unchanged.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
8cd411cf,The electoral college should remain unchanged.,winning_text,improve_llama,2,2,improve_llama,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
8cd411cf,The electoral college should remain unchanged.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
8cd411cf,The electoral college should remain unchanged.,winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
8cd411cf,The electoral college should remain unchanged.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
8cd411cf,The electoral college should remain unchanged.,winning_text,paraphrase_gemini,2,2,paraphrase_gemini,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,improve_gemini,2,2,improve_gemini,winning_text,Yes
8cd411cf,The electoral college should remain unchanged.,winning_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
8cd411cf,The electoral college should remain unchanged.,losing_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
8cd411cf,The electoral college should remain unchanged.,losing_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
8cd411cf,The electoral college should remain unchanged.,losing_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
8cd411cf,The electoral college should remain unchanged.,losing_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
8cd411cf,The electoral college should remain unchanged.,losing_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
8cd411cf,The electoral college should remain unchanged.,losing_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
8cd411cf,The electoral college should remain unchanged.,losing_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
8cd411cf,The electoral college should remain unchanged.,losing_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
8cd411cf,The electoral college should remain unchanged.,losing_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
8cd411cf,The electoral college should remain unchanged.,losing_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
8cd411cf,The electoral college should remain unchanged.,losing_text,improve_llama,2,1,improve_llama,improve_llama,No
8cd411cf,The electoral college should remain unchanged.,losing_text,generate_llama,2,1,generate_llama,generate_llama,No
8cd411cf,The electoral college should remain unchanged.,losing_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
8cd411cf,The electoral college should remain unchanged.,losing_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
8cd411cf,The electoral college should remain unchanged.,losing_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
8cd411cf,The electoral college should remain unchanged.,losing_text,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
8cd411cf,The electoral college should remain unchanged.,losing_text,improve_gemini,2,1,improve_gemini,improve_gemini,No
8cd411cf,The electoral college should remain unchanged.,losing_text,generate_gemini,2,1,generate_gemini,generate_gemini,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,losing_text,2,2,losing_text,winning_text,Yes
7291f128,The health care reform bill approved by Congress is good.,winning_text,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,improve_qwen,2,1,improve_qwen,improve_qwen,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,generate_qwen,2,1,generate_qwen,generate_qwen,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,improve_llama,2,1,improve_llama,improve_llama,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,generate_llama,2,1,generate_llama,generate_llama,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,improve_mistral,2,1,improve_mistral,improve_mistral,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,generate_mistral,2,1,generate_mistral,generate_mistral,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,paraphrase_sonnet,2,1,paraphrase_sonnet,paraphrase_sonnet,No
7291f128,The health care reform bill approved by Congress is good.,winning_text,improve_sonnet,2,1,improve_sonnet,improve_sonnet,No
