source_row,id,theme,model_1,model_2,answer_direct,answer_swapped,chosen_source_direct,chosen_source_reversed,order_influenced_decision,result_type_direct,result_type_swapped,error_direct,error_swapped
278,324,NEJMoa1206809,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_claude,2,2,losing_generate_claude,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_gemini,2,2,losing_generate_gemini,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_mistral,2,2,losing_generate_mistral,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_improve_claude,2,2,losing_improve_claude,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_improve_llama,2,2,losing_improve_llama,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_improve_qwen,2,2,losing_improve_qwen,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,losing_text,Yes,succeeded,succeeded,,
278,324,NEJMoa1206809,losing_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_text,2,2,losing_text,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_generate_claude,2,2,losing_generate_claude,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_generate_claude,2,2,losing_generate_claude,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_generate_mistral,2,2,losing_generate_mistral,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_improve_claude,2,2,losing_improve_claude,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_improve_llama,2,2,losing_improve_llama,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_improve_qwen,2,2,losing_improve_qwen,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,losing_text,Yes,succeeded,succeeded,,
279,325,NEJMoa1206809,losing_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_text,2,2,losing_text,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_claude,2,2,losing_generate_claude,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_gemini,2,2,losing_generate_gemini,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_claude,2,2,losing_generate_claude,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_gemini,2,2,losing_generate_gemini,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_mistral,2,2,losing_generate_mistral,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_improve_claude,2,2,losing_improve_claude,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_improve_llama,2,2,losing_improve_llama,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_improve_qwen,2,2,losing_improve_qwen,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,losing_text,Yes,succeeded,succeeded,,
280,326,NEJMoa1206809,losing_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_text,2,2,losing_text,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_claude,2,2,losing_generate_claude,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_gemini,2,2,losing_generate_gemini,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_claude,2,2,losing_generate_claude,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_gemini,2,2,losing_generate_gemini,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_mistral,2,2,losing_generate_mistral,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_improve_claude,2,2,losing_improve_claude,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_improve_llama,2,2,losing_improve_llama,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_improve_qwen,2,2,losing_improve_qwen,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,losing_text,Yes,succeeded,succeeded,,
281,327,NEJMoa1206809,losing_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_text,2,2,losing_text,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_claude,2,2,losing_generate_claude,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_gemini,2,2,losing_generate_gemini,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_llama,1,2,winning_text,winning_text,No,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_claude,2,2,losing_generate_claude,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_gemini,2,2,losing_generate_gemini,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_mistral,2,2,losing_generate_mistral,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_improve_claude,2,2,losing_improve_claude,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_improve_llama,2,2,losing_improve_llama,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_improve_qwen,2,2,losing_improve_qwen,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,losing_text,Yes,succeeded,succeeded,,
282,328,NEJMoa1206809,losing_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,losing_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_text,2,2,losing_text,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_generate_claude,2,2,losing_generate_claude,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes,succeeded,succeeded,,
283,330,NEJMoa1206809,winning_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No,succeeded,succeeded,,
