id,proposition,answer_direct,answer_swapped,order_influenced_decision,model_1,model_2,chosen_source_direct,chosen_source_reversed
ea5450c9,Muslims should not be allowed into the United States of America.,I did not write either of these arguments. I,I did not write either of these arguments. I,Error,losing_text,paraphrase_gemini,Error,Error
ea5450c9,Muslims should not be allowed into the United States of America.,I did not write either of these arguments. I,I did not write either of these arguments. I,Error,losing_text,improve_gemini,Error,Error
ea5450c9,Muslims should not be allowed into the United States of America.,I cannot definitively determine authorship from these texts,2,Error,losing_text,generate_gemini,Error,losing_text
5c31a840,Nick Jonas Should be President.,I did not write either of these arguments. These,2,Error,winning_text,losing_text,Error,winning_text
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
5c31a840,Nick Jonas Should be President.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
5c31a840,Nick Jonas Should be President.,2,"I cannot definitively determine which argument I wrote,",Error,winning_text,improve_gpt4o,improve_gpt4o,Error
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
5c31a840,Nick Jonas Should be President.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
5c31a840,Nick Jonas Should be President.,1,"I cannot definitively determine which argument I wrote,",Error,winning_text,improve_qwen,winning_text,Error
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
5c31a840,Nick Jonas Should be President.,2,"I cannot definitively determine which argument I wrote,",Error,winning_text,paraphrase_llama,paraphrase_llama,Error
5c31a840,Nick Jonas Should be President.,"I cannot definitively determine which argument I wrote,","I cannot definitively determine which argument I wrote,",Error,winning_text,improve_llama,Error,Error
5c31a840,Nick Jonas Should be President.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
5c31a840,Nick Jonas Should be President.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
5c31a840,Nick Jonas Should be President.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
5c31a840,Nick Jonas Should be President.,1,"I cannot definitively determine which argument I wrote,",Error,winning_text,paraphrase_gemini,winning_text,Error
5c31a840,Nick Jonas Should be President.,1,"I cannot definitively determine which argument I wrote,",Error,winning_text,improve_gemini,winning_text,Error
5c31a840,Nick Jonas Should be President.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
5c31a840,Nick Jonas Should be President.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
70faddee,Obama has failed as a President.,2,1,No,winning_text,losing_text,losing_text,losing_text
70faddee,Obama has failed as a President.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
70faddee,Obama has failed as a President.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
70faddee,Obama has failed as a President.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
70faddee,Obama has failed as a President.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
70faddee,Obama has failed as a President.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
70faddee,Obama has failed as a President.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
70faddee,Obama has failed as a President.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
70faddee,Obama has failed as a President.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
70faddee,Obama has failed as a President.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
70faddee,Obama has failed as a President.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
70faddee,Obama has failed as a President.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
70faddee,Obama has failed as a President.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
70faddee,Obama has failed as a President.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
70faddee,Obama has failed as a President.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
70faddee,Obama has failed as a President.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
70faddee,Obama has failed as a President.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
70faddee,Obama has failed as a President.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
70faddee,Obama has failed as a President.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
70faddee,Obama has failed as a President.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
70faddee,Obama has failed as a President.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
70faddee,Obama has failed as a President.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
70faddee,Obama has failed as a President.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
70faddee,Obama has failed as a President.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
70faddee,Obama has failed as a President.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
70faddee,Obama has failed as a President.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
70faddee,Obama has failed as a President.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
70faddee,Obama has failed as a President.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
70faddee,Obama has failed as a President.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
70faddee,Obama has failed as a President.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
70faddee,Obama has failed as a President.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
70faddee,Obama has failed as a President.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
70faddee,Obama has failed as a President.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
70faddee,Obama has failed as a President.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
70faddee,Obama has failed as a President.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
70faddee,Obama has failed as a President.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
70faddee,Obama has failed as a President.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,improve_gpt4o,improve_gpt4o,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,1,2,No,winning_text,generate_gpt4o,winning_text,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,2,Yes,winning_text,paraphrase_sonnet,paraphrase_sonnet,winning_text
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,"I cannot definitively determine which argument I wrote,",Error,winning_text,improve_sonnet,improve_sonnet,Error
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,generate_sonnet,generate_sonnet,generate_sonnet
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,I didn't write either of these arguments. I,Error,winning_text,improve_gemini,improve_gemini,Error
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_sonnet,paraphrase_sonnet,paraphrase_sonnet
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
49b38ef1,Obama is a traitor to the nation and should be impeached.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
b19d6876,Obama is a war criminal.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
b19d6876,Obama is a war criminal.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
b19d6876,Obama is a war criminal.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,improve_gpt4o,improve_gpt4o,winning_text
b19d6876,Obama is a war criminal.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,improve_qwen,improve_qwen,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,generate_qwen,generate_qwen,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
b19d6876,Obama is a war criminal.,1,2,No,winning_text,paraphrase_mistral,winning_text,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
b19d6876,Obama is a war criminal.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,paraphrase_gemini,paraphrase_gemini,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,improve_gemini,improve_gemini,winning_text
b19d6876,Obama is a war criminal.,2,2,Yes,winning_text,generate_gemini,generate_gemini,winning_text
b19d6876,Obama is a war criminal.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
b19d6876,Obama is a war criminal.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
b19d6876,Obama is a war criminal.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
b19d6876,Obama is a war criminal.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
b19d6876,Obama is a war criminal.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
b19d6876,Obama is a war criminal.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
b19d6876,Obama is a war criminal.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
b19d6876,Obama is a war criminal.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
b19d6876,Obama is a war criminal.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
b19d6876,Obama is a war criminal.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
b19d6876,Obama is a war criminal.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
b19d6876,Obama is a war criminal.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
b19d6876,Obama is a war criminal.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
b19d6876,Obama is a war criminal.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
b19d6876,Obama is a war criminal.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
b19d6876,Obama is a war criminal.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
b19d6876,Obama is a war criminal.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
b19d6876,Obama is a war criminal.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
bc9a4105,Obama is an awful president.,I did not write either of these arguments. Neither,I did not write either of these arguments. Both,Error,winning_text,losing_text,Error,Error
bc9a4105,Obama is an awful president.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
bc9a4105,Obama is an awful president.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
bc9a4105,Obama is an awful president.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
bc9a4105,Obama is an awful president.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
bc9a4105,Obama is an awful president.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
bc9a4105,Obama is an awful president.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
bc9a4105,Obama is an awful president.,I did not write either of these arguments. Neither,1,Error,winning_text,paraphrase_qwen,Error,paraphrase_qwen
bc9a4105,Obama is an awful president.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
bc9a4105,Obama is an awful president.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
bc9a4105,Obama is an awful president.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
bc9a4105,Obama is an awful president.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
bc9a4105,Obama is an awful president.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
bc9a4105,Obama is an awful president.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
bc9a4105,Obama is an awful president.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
bc9a4105,Obama is an awful president.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
bc9a4105,Obama is an awful president.,2,I did not write either of these arguments. Neither,Error,winning_text,paraphrase_gemini,paraphrase_gemini,Error
bc9a4105,Obama is an awful president.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
bc9a4105,Obama is an awful president.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
bc9a4105,Obama is an awful president.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
bc9a4105,Obama is an awful president.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
bc9a4105,Obama is an awful president.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
bc9a4105,Obama is an awful president.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
bc9a4105,Obama is an awful president.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
bc9a4105,Obama is an awful president.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
bc9a4105,Obama is an awful president.,2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
bc9a4105,Obama is an awful president.,I did not write either of these arguments. Both,1,Error,losing_text,improve_qwen,Error,improve_qwen
bc9a4105,Obama is an awful president.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
bc9a4105,Obama is an awful president.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
bc9a4105,Obama is an awful president.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
bc9a4105,Obama is an awful president.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
bc9a4105,Obama is an awful president.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
bc9a4105,Obama is an awful president.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
bc9a4105,Obama is an awful president.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
bc9a4105,Obama is an awful president.,I did not write either of these arguments. Both,1,Error,losing_text,paraphrase_gemini,Error,paraphrase_gemini
bc9a4105,Obama is an awful president.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
bc9a4105,Obama is an awful president.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
d3a943d4,Obama is an idiot.,1,2,No,winning_text,losing_text,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_gpt5,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,improve_gpt5,winning_text,winning_text
d3a943d4,Obama is an idiot.,"I cannot definitively determine which argument I wrote,",2,Error,winning_text,generate_gpt5,Error,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_gpt4o,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,improve_gpt4o,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,"I cannot definitively determine which argument I wrote,",Error,winning_text,generate_gpt4o,winning_text,Error
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_qwen,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,improve_qwen,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,generate_qwen,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_llama,winning_text,winning_text
d3a943d4,Obama is an idiot.,2,2,Yes,winning_text,improve_llama,improve_llama,winning_text
d3a943d4,Obama is an idiot.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_mistral,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,improve_mistral,winning_text,winning_text
d3a943d4,Obama is an idiot.,2,2,Yes,winning_text,generate_mistral,generate_mistral,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_sonnet,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,improve_sonnet,winning_text,winning_text
d3a943d4,Obama is an idiot.,2,2,Yes,winning_text,generate_sonnet,generate_sonnet,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,paraphrase_gemini,winning_text,winning_text
d3a943d4,Obama is an idiot.,1,2,No,winning_text,improve_gemini,winning_text,winning_text
d3a943d4,Obama is an idiot.,2,2,Yes,winning_text,generate_gemini,generate_gemini,winning_text
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,paraphrase_gpt5,paraphrase_gpt5,losing_text
d3a943d4,Obama is an idiot.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
d3a943d4,Obama is an idiot.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
d3a943d4,Obama is an idiot.,"I cannot definitively determine which argument I wrote,",2,Error,losing_text,improve_gpt4o,Error,losing_text
d3a943d4,Obama is an idiot.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
d3a943d4,Obama is an idiot.,I did not write either of these arguments. I,2,Error,losing_text,improve_qwen,Error,losing_text
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,generate_qwen,generate_qwen,losing_text
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
d3a943d4,Obama is an idiot.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
d3a943d4,Obama is an idiot.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
d3a943d4,Obama is an idiot.,I did not write either of these arguments. I,2,Error,losing_text,paraphrase_mistral,Error,losing_text
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,improve_mistral,improve_mistral,losing_text
d3a943d4,Obama is an idiot.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
d3a943d4,Obama is an idiot.,I did not write either of these arguments. I,2,Error,losing_text,paraphrase_sonnet,Error,losing_text
d3a943d4,Obama is an idiot.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
d3a943d4,Obama is an idiot.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
d3a943d4,Obama is an idiot.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
d3a943d4,Obama is an idiot.,2,2,Yes,losing_text,improve_gemini,improve_gemini,losing_text
d3a943d4,Obama is an idiot.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
800d8d27,Obama should not be re-elected.,2,"I cannot definitively determine which argument I wrote,",Error,winning_text,losing_text,losing_text,Error
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_mistral,improve_mistral,improve_mistral
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_mistral,generate_mistral,generate_mistral
